Date,Product,Category,Region,Units,Revenue
26-03-2024 21:42,Laptop,Apparel,West,1,47768
29-01-2024 16:39,Shoes,Apparel,North,16,43402
04-10-2024 01:22,Shoes,Apparel,North,11,27192
27-10-2024 08:13,Phone,Apparel,West,19,623278
10-07-2024 01:37,Laptop,Apparel,North,3,137282
23-07-2024 03:50,Shoes,Electronics,East,5,10494
21-09-2024 16:07,Shoes,Apparel,North,9,20955
03-10-2024 16:30,Shoes,Apparel,West,11,31362
23-11-2024 23:38,Phone,Apparel,East,9,322076
22-02-2024 22:58,Shoes,Apparel,East,15,43018
24-08-2024 19:39,Watch,Apparel,North,9,92249
08-04-2024 18:08,Watch,Apparel,West,4,48802
13-12-2024 08:56,Watch,Apparel,West,5,58228
26-07-2024 12:45,Shoes,Apparel,South,5,12297
04-05-2024 13:04,Laptop,Apparel,North,2,80853
31-05-2024 05:45,Watch,Apparel,West,5,56949
26-10-2024 18:26,Shoes,Apparel,East,18,46346
06-04-2024 01:27,Laptop,Apparel,West,4,196343
20-08-2024 14:34,Shoes,Apparel,North,16,41042
19-12-2024 15:59,Laptop,Apparel,West,5,186977
16-11-2024 08:20,Watch,Electronics,South,4,39586
12-10-2024 19:35,Phone,Electronics,North,15,370755
10-01-2024 02:31,Phone,Electronics,South,8,239195
28-09-2024 05:30,Watch,Apparel,West,6,66849
13-01-2024 05:07,Watch,Apparel,North,7,84484
06-01-2024 09:33,Phone,Apparel,South,8,279323
05-09-2024 00:24,Watch,Apparel,North,4,56922
26-07-2024 23:39,Phone,Apparel,East,4,97963
04-11-2024 04:47,Shoes,Apparel,West,6,16675
25-11-2024 21:26,Shoes,Apparel,West,18,52872
23-03-2024 08:49,Shoes,Apparel,South,4,9238
22-11-2024 00:34,Shoes,Electronics,North,9,23938
10-04-2024 05:13,Watch,Apparel,West,2,23647
30-05-2024 20:20,Phone,Apparel,North,9,239677
27-11-2024 04:55,Shoes,Apparel,South,17,35595
21-06-2024 18:03,Phone,Apparel,West,12,409575
15-02-2024 22:17,Shoes,Apparel,East,17,46811
09-02-2024 09:46,Phone,Apparel,North,13,343911
10-08-2024 00:23,Laptop,Apparel,North,2,96121
08-01-2024 12:47,Phone,Apparel,South,11,388008
05-03-2024 19:14,Laptop,Apparel,West,1,47338
28-05-2024 04:25,Watch,Apparel,East,3,33808
16-02-2024 07:34,Phone,Apparel,West,18,498618
07-05-2024 14:57,Phone,Apparel,West,8,194957
31-12-2024 17:03,Phone,Apparel,South,7,233855
26-10-2024 06:15,Shoes,Apparel,South,17,42810
23-05-2024 00:42,Phone,Apparel,North,3,80035
03-03-2024 03:20,Shoes,Electronics,West,1,2052
13-10-2024 10:20,Laptop,Apparel,North,5,227835
22-01-2024 17:20,Phone,Apparel,North,5,139057
19-05-2024 12:33,Shoes,Apparel,West,3,6665
07-02-2024 11:45,Shoes,Apparel,North,2,5953
05-09-2024 19:54,Phone,Apparel,West,8,219986
22-05-2024 09:35,Phone,Apparel,West,10,303867
31-05-2024 18:17,Phone,Apparel,West,18,501459
21-11-2024 14:44,Watch,Electronics,North,2,27738
07-03-2024 03:40,Phone,Apparel,North,12,378225
19-09-2024 19:17,Watch,Apparel,West,7,81237
04-06-2024 22:26,Shoes,Apparel,West,1,2093
24-02-2024 10:56,Shoes,Apparel,West,15,39360
25-12-2024 02:02,Laptop,Apparel,West,3,150962
19-02-2024 02:33,Laptop,Apparel,East,2,91583
15-08-2024 14:45,Watch,Electronics,West,6,79821
07-07-2024 17:13,Watch,Apparel,East,7,77464
06-04-2024 21:47,Shoes,Apparel,East,2,5013
05-03-2024 07:57,Watch,Apparel,East,5,52774
30-11-2024 17:22,Watch,Apparel,South,6,79020
02-10-2024 20:04,Shoes,Apparel,North,14,32808
31-07-2024 15:39,Shoes,Apparel,West,5,10917
12-11-2024 01:36,Watch,Apparel,West,2,28599
26-11-2024 20:00,Laptop,Apparel,North,2,78849
29-10-2024 06:14,Phone,Apparel,North,13,352441
21-12-2024 04:55,Watch,Apparel,South,7,69090
14-08-2024 03:04,Watch,Apparel,North,5,53940
03-08-2024 16:08,Shoes,Apparel,North,17,41803
13-08-2024 14:20,Shoes,Electronics,North,1,2458
17-10-2024 16:28,Shoes,Apparel,West,12,34344
21-10-2024 01:34,Laptop,Apparel,North,2,100277
20-10-2024 04:54,Phone,Apparel,North,18,597691
08-08-2024 21:59,Phone,Apparel,North,7,194755
17-09-2024 13:38,Watch,Apparel,West,7,77272
29-03-2024 18:31,Laptop,Apparel,West,5,189493
24-08-2024 16:01,Watch,Apparel,East,1,13274
25-12-2024 20:10,Phone,Electronics,East,11,269738
06-03-2024 05:10,Watch,Apparel,South,3,31650
27-09-2024 10:16,Phone,Apparel,North,17,417439
28-11-2024 11:48,Laptop,Apparel,East,5,205174
03-09-2024 17:48,Phone,Electronics,North,1,24150
01-06-2024 04:55,Watch,Apparel,North,1,12900
07-06-2024 21:28,Watch,Electronics,North,9,115595
18-07-2024 18:41,Laptop,Apparel,North,5,254002
25-01-2024 12:48,Watch,Apparel,North,3,29531
29-10-2024 09:40,Phone,Apparel,North,2,53274
18-05-2024 00:21,Watch,Apparel,West,5,48457
13-03-2024 03:41,Shoes,Apparel,North,11,29395
29-08-2024 15:28,Shoes,Apparel,West,4,9535
13-09-2024 14:09,Watch,Apparel,West,2,24040
20-06-2024 20:26,Watch,Apparel,North,3,36196
24-06-2024 20:05,Watch,Apparel,East,5,65029
19-10-2024 07:05,Shoes,Apparel,North,5,10728
22-01-2024 05:34,Shoes,Electronics,West,7,19447
29-10-2024 19:50,Shoes,Apparel,West,10,27749
11-03-2024 05:37,Shoes,Apparel,North,17,44590
05-11-2024 17:37,Watch,Apparel,West,8,95719
19-08-2024 23:01,Laptop,Apparel,North,2,107969
19-07-2024 20:46,Laptop,Apparel,North,1,49829
04-08-2024 11:23,Watch,Electronics,South,6,68629
26-12-2024 15:40,Shoes,Electronics,East,11,30803
23-12-2024 11:52,Phone,Apparel,East,5,178327
27-06-2024 23:24,Phone,Apparel,South,12,417046
03-03-2024 22:47,Shoes,Electronics,West,1,2534
17-10-2024 07:01,Shoes,Apparel,East,15,40144
06-04-2024 21:22,Phone,Apparel,West,14,369493
05-06-2024 15:40,Phone,Apparel,East,19,564204
21-06-2024 01:57,Watch,Apparel,North,1,11310
30-12-2024 09:19,Laptop,Apparel,South,5,218490
09-04-2024 02:08,Laptop,Apparel,North,2,99339
11-02-2024 06:00,Watch,Apparel,East,4,40188
08-06-2024 21:24,Watch,Apparel,North,3,34204
31-10-2024 09:07,Phone,Apparel,South,6,190235
14-01-2024 21:58,Phone,Apparel,North,5,148531
28-07-2024 16:31,Watch,Apparel,West,3,35150
12-01-2024 09:07,Laptop,Apparel,South,5,233158
23-08-2024 15:42,Shoes,Apparel,North,15,34490
14-05-2024 21:13,Phone,Apparel,West,11,299363
21-10-2024 08:52,Watch,Apparel,West,7,79000
25-11-2024 13:40,Laptop,Apparel,North,2,104748
28-02-2024 00:17,Laptop,Apparel,North,2,88337
21-07-2024 06:01,Watch,Apparel,East,2,23556
20-02-2024 16:12,Shoes,Apparel,South,14,29762
24-02-2024 07:10,Shoes,Apparel,South,3,6962
22-08-2024 06:41,Phone,Apparel,West,5,169772
10-04-2024 03:01,Shoes,Apparel,West,18,40662
12-02-2024 05:06,Shoes,Apparel,South,14,29290
22-08-2024 12:57,Watch,Apparel,South,1,12834
02-04-2024 21:55,Phone,Apparel,North,14,396100
19-10-2024 14:59,Phone,Apparel,North,16,549697
06-02-2024 13:53,Shoes,Apparel,North,2,5170
07-12-2024 01:11,Laptop,Apparel,South,5,244994
06-04-2024 14:24,Shoes,Electronics,East,12,24689
02-06-2024 13:54,Laptop,Apparel,North,5,265725
23-06-2024 12:01,Shoes,Apparel,South,2,4712
30-03-2024 16:16,Watch,Apparel,North,3,29730
09-10-2024 11:52,Laptop,Apparel,North,5,252297
13-06-2024 08:42,Watch,Apparel,North,6,75704
19-03-2024 16:32,Watch,Apparel,North,2,21487
12-10-2024 13:58,Phone,Apparel,North,15,455511
16-07-2024 12:13,Phone,Electronics,North,8,269705
14-08-2024 07:53,Laptop,Apparel,West,1,46175
02-08-2024 23:13,Phone,Apparel,North,6,168581
08-02-2024 13:51,Shoes,Apparel,West,3,7168
22-09-2024 00:16,Shoes,Apparel,North,15,39835
27-01-2024 06:49,Watch,Apparel,South,5,66325
26-02-2024 00:16,Shoes,Apparel,North,14,30179
02-01-2024 16:09,Shoes,Electronics,South,15,31792
05-12-2024 20:57,Phone,Apparel,South,4,101751
24-05-2024 08:53,Phone,Apparel,South,4,137524
26-11-2024 09:42,Phone,Apparel,East,1,34166
07-04-2024 15:29,Watch,Apparel,West,6,66164
09-02-2024 23:08,Laptop,Apparel,North,5,208029
10-04-2024 22:58,Shoes,Apparel,North,18,53452
23-08-2024 02:10,Shoes,Apparel,North,7,17530
24-01-2024 17:46,Watch,Apparel,North,1,14343
24-04-2024 14:55,Phone,Apparel,West,4,138023
12-09-2024 00:20,Phone,Apparel,East,3,86559
26-03-2024 22:45,Phone,Apparel,North,14,399520
10-11-2024 03:54,Shoes,Apparel,North,14,38943
10-06-2024 10:12,Phone,Apparel,East,8,257746
07-07-2024 11:58,Laptop,Apparel,North,3,145959
12-01-2024 07:23,Shoes,Apparel,East,3,7895
23-08-2024 22:02,Phone,Apparel,South,16,448150
02-09-2024 22:39,Shoes,Apparel,South,1,2254
28-03-2024 04:39,Phone,Apparel,North,16,573494
20-03-2024 22:03,Laptop,Apparel,North,5,199813
27-02-2024 14:36,Laptop,Apparel,North,3,110033
21-12-2024 23:56,Laptop,Apparel,East,5,182990
10-05-2024 21:12,Laptop,Apparel,North,1,37977
30-06-2024 08:04,Laptop,Apparel,North,4,167320
10-04-2024 23:43,Phone,Apparel,East,9,270318
17-06-2024 09:41,Shoes,Apparel,North,16,43273
04-07-2024 15:47,Watch,Apparel,East,9,109753
25-11-2024 22:43,Laptop,Apparel,West,1,44954
08-12-2024 20:46,Shoes,Apparel,North,8,23459
11-09-2024 06:22,Shoes,Apparel,North,3,7539
18-01-2024 00:46,Shoes,Apparel,North,3,7528
22-09-2024 19:03,Phone,Apparel,North,4,105216
24-12-2024 03:24,Phone,Apparel,East,19,463904
13-03-2024 23:31,Watch,Apparel,South,7,81386
20-09-2024 19:18,Shoes,Apparel,North,13,37628
10-01-2024 03:49,Watch,Apparel,North,5,66358
17-08-2024 08:23,Phone,Apparel,South,2,55034
28-09-2024 21:57,Watch,Apparel,South,2,24302
01-01-2024 00:47,Shoes,Electronics,West,4,10563
20-10-2024 06:12,Shoes,Apparel,North,10,28206
03-02-2024 08:17,Watch,Apparel,North,3,31918
28-11-2024 22:03,Shoes,Apparel,South,3,8208
18-09-2024 01:01,Watch,Apparel,South,3,41409
13-11-2024 00:19,Phone,Apparel,North,2,71661
14-08-2024 14:48,Shoes,Electronics,South,16,46007
05-09-2024 16:43,Laptop,Apparel,South,4,184693
16-08-2024 07:50,Shoes,Electronics,South,4,8478
03-10-2024 04:09,Laptop,Apparel,West,3,127103
02-03-2024 06:18,Shoes,Apparel,West,13,28174
06-09-2024 05:32,Shoes,Apparel,North,6,16909
04-11-2024 00:14,Phone,Apparel,South,4,119727
01-02-2024 03:59,Watch,Apparel,North,6,78989
22-09-2024 07:49,Phone,Apparel,North,3,82222
22-07-2024 11:18,Shoes,Apparel,North,14,35526
28-09-2024 15:36,Phone,Apparel,South,13,346055
03-03-2024 14:55,Shoes,Apparel,North,19,56195
18-04-2024 14:02,Phone,Apparel,North,10,291899
20-01-2024 07:23,Phone,Apparel,North,7,226857
25-11-2024 07:40,Shoes,Apparel,West,7,19972
11-09-2024 05:19,Phone,Apparel,North,9,291597
17-06-2024 22:19,Shoes,Apparel,South,4,10967
23-01-2024 14:19,Shoes,Electronics,East,16,44677
07-05-2024 00:12,Shoes,Apparel,North,14,30973
01-11-2024 03:02,Phone,Apparel,East,10,334802
03-08-2024 05:56,Shoes,Electronics,East,16,44377
20-09-2024 11:07,Watch,Apparel,East,1,10596
13-05-2024 16:18,Watch,Apparel,East,1,10799
16-05-2024 07:54,Shoes,Apparel,North,9,24017
26-02-2024 09:54,Laptop,Apparel,West,2,98259
07-02-2024 07:57,Shoes,Apparel,North,8,17509
11-09-2024 19:19,Shoes,Apparel,West,3,6025
27-06-2024 22:37,Shoes,Apparel,South,5,13500
15-12-2024 23:36,Watch,Electronics,East,5,64936
22-07-2024 00:21,Watch,Apparel,South,9,91186
01-09-2024 20:33,Phone,Apparel,South,2,70532
15-09-2024 07:24,Laptop,Apparel,North,2,78889
17-01-2024 07:04,Shoes,Apparel,South,4,11006
27-06-2024 04:40,Phone,Apparel,North,4,118512
09-02-2024 19:10,Phone,Apparel,West,3,76301
01-01-2024 07:38,Shoes,Apparel,West,8,23821
12-05-2024 16:13,Shoes,Apparel,North,11,28023
17-03-2024 09:27,Laptop,Apparel,East,3,158863
04-10-2024 09:38,Shoes,Apparel,West,12,30547
10-08-2024 19:23,Laptop,Apparel,North,2,74327
04-07-2024 04:09,Shoes,Apparel,West,10,23037
15-11-2024 11:27,Watch,Apparel,West,4,45299
07-02-2024 09:10,Watch,Apparel,South,5,48329
03-08-2024 19:22,Shoes,Apparel,North,1,2563
12-04-2024 17:44,Laptop,Apparel,West,5,229749
27-02-2024 22:07,Phone,Apparel,West,6,205514
08-07-2024 07:53,Watch,Apparel,West,3,29828
06-06-2024 02:47,Laptop,Apparel,South,5,224172
20-06-2024 19:06,Laptop,Apparel,East,2,80634
14-07-2024 11:50,Phone,Apparel,East,13,333485
25-07-2024 01:36,Phone,Apparel,East,10,241044
15-05-2024 19:38,Shoes,Apparel,South,19,48214
26-10-2024 18:59,Phone,Apparel,North,14,412829
17-08-2024 07:47,Shoes,Apparel,East,1,2368
05-11-2024 10:16,Shoes,Electronics,North,9,20297
28-06-2024 13:39,Laptop,Apparel,South,1,51171
31-07-2024 19:36,Laptop,Apparel,South,1,53732
21-10-2024 14:55,Shoes,Apparel,West,10,28961
14-01-2024 03:15,Phone,Apparel,North,14,398971
23-10-2024 08:16,Shoes,Apparel,South,13,28415
04-02-2024 07:48,Phone,Apparel,North,5,178213
22-02-2024 00:17,Watch,Electronics,South,6,57707
05-02-2024 19:41,Watch,Apparel,South,6,76736
10-02-2024 03:56,Phone,Electronics,West,15,429818
21-05-2024 01:56,Watch,Apparel,West,7,67527
12-05-2024 06:00,Shoes,Electronics,West,17,38267
20-09-2024 12:35,Phone,Apparel,South,11,349327
20-05-2024 06:14,Laptop,Apparel,North,2,90417
11-03-2024 10:49,Phone,Apparel,North,2,49099
04-09-2024 14:37,Watch,Apparel,North,5,63656
22-12-2024 17:15,Shoes,Apparel,South,5,14388
22-12-2024 01:05,Shoes,Apparel,North,16,36174
15-09-2024 23:53,Shoes,Electronics,North,18,42980
25-04-2024 19:50,Watch,Apparel,North,9,110270
11-09-2024 18:34,Watch,Electronics,North,2,22495
25-09-2024 18:17,Laptop,Apparel,East,3,129792
21-07-2024 09:19,Shoes,Apparel,West,10,23678
03-09-2024 06:18,Phone,Electronics,North,19,566514
30-05-2024 11:59,Phone,Apparel,West,15,504623
08-01-2024 01:15,Watch,Apparel,South,3,42493
02-09-2024 17:10,Watch,Electronics,South,2,27789
18-05-2024 23:55,Watch,Apparel,North,8,111354
27-03-2024 20:21,Shoes,Apparel,East,6,16952
08-11-2024 02:56,Shoes,Apparel,North,5,10293
24-02-2024 21:46,Phone,Electronics,South,15,481320
10-04-2024 10:52,Shoes,Apparel,West,9,26389
08-08-2024 11:13,Phone,Apparel,West,5,158849
29-11-2024 20:05,Phone,Apparel,East,12,404208
30-11-2024 23:46,Phone,Apparel,East,16,531716
08-01-2024 06:41,Shoes,Apparel,North,6,17509
22-12-2024 05:13,Phone,Apparel,West,3,101933
30-08-2024 15:31,Shoes,Electronics,South,17,46895
27-04-2024 15:30,Watch,Apparel,South,5,57667
22-07-2024 00:05,Phone,Apparel,West,4,128744
23-02-2024 15:01,Shoes,Apparel,East,8,17619
17-02-2024 17:54,Watch,Electronics,West,5,50491
02-05-2024 11:53,Watch,Apparel,North,6,86347
26-05-2024 20:20,Shoes,Apparel,South,17,37046
11-03-2024 18:03,Watch,Apparel,North,9,123189
09-04-2024 17:20,Laptop,Apparel,West,5,241981
27-10-2024 07:17,Watch,Electronics,East,5,48096
07-12-2024 01:44,Phone,Apparel,West,16,553364
14-05-2024 02:03,Shoes,Electronics,West,4,10910
27-05-2024 00:02,Laptop,Apparel,West,5,222292
16-06-2024 01:44,Shoes,Electronics,East,5,11601
03-05-2024 22:28,Phone,Electronics,West,8,210767
14-11-2024 07:23,Shoes,Electronics,West,15,31245
06-04-2024 16:59,Watch,Apparel,North,4,38907
04-02-2024 00:23,Shoes,Apparel,South,9,19498
23-11-2024 20:52,Watch,Apparel,West,2,20916
08-07-2024 15:34,Watch,Apparel,North,1,10372
18-01-2024 08:12,Shoes,Apparel,North,19,45370
30-10-2024 09:51,Watch,Electronics,South,6,60082
04-04-2024 14:13,Phone,Apparel,East,7,183824
24-10-2024 12:58,Shoes,Apparel,South,13,35461
05-12-2024 09:08,Laptop,Apparel,South,5,230286
18-10-2024 11:39,Shoes,Apparel,South,12,35833
25-10-2024 07:22,Shoes,Electronics,North,15,33004
21-03-2024 08:40,Shoes,Apparel,East,5,14797
15-06-2024 23:31,Shoes,Electronics,South,17,49199
07-08-2024 15:35,Phone,Apparel,South,5,175539
26-05-2024 05:00,Watch,Apparel,East,9,101476
03-05-2024 19:58,Shoes,Apparel,West,14,29141
05-10-2024 12:35,Phone,Apparel,North,19,680544
28-03-2024 05:14,Phone,Apparel,West,10,343650
03-07-2024 00:08,Laptop,Apparel,East,3,147158
22-10-2024 18:43,Phone,Apparel,West,1,28994
16-02-2024 08:27,Phone,Apparel,West,2,50758
22-12-2024 05:31,Shoes,Apparel,East,10,26589
17-03-2024 08:42,Shoes,Apparel,South,9,25815
08-07-2024 14:15,Watch,Apparel,South,4,55090
05-01-2024 00:11,Laptop,Apparel,South,5,250360
01-01-2024 09:22,Laptop,Apparel,East,5,222781
18-07-2024 12:25,Shoes,Apparel,East,13,32383
25-12-2024 09:40,Shoes,Apparel,South,1,2120
11-07-2024 08:14,Shoes,Apparel,North,4,8773
30-06-2024 12:23,Shoes,Apparel,West,5,12951
24-07-2024 11:55,Phone,Apparel,West,18,440851
20-11-2024 12:34,Laptop,Apparel,West,1,48788
09-07-2024 08:01,Phone,Apparel,East,7,227679
31-05-2024 14:56,Shoes,Apparel,West,13,36367
01-05-2024 23:45,Shoes,Apparel,West,4,8506
17-12-2024 06:31,Phone,Electronics,West,16,474876
10-04-2024 04:01,Watch,Apparel,North,6,74471
23-04-2024 10:51,Shoes,Apparel,North,3,7056
18-05-2024 11:09,Laptop,Apparel,South,3,121405
20-10-2024 05:16,Laptop,Apparel,West,2,95168
13-11-2024 18:01,Phone,Apparel,South,15,410040
27-02-2024 01:30,Shoes,Apparel,West,9,23706
06-06-2024 04:45,Phone,Apparel,South,3,77355
08-05-2024 12:09,Watch,Electronics,South,5,48568
19-02-2024 00:45,Shoes,Apparel,North,9,26105
27-08-2024 12:58,Phone,Electronics,West,2,62024
11-12-2024 19:24,Phone,Electronics,North,7,235643
10-02-2024 02:04,Laptop,Apparel,North,4,189998
03-05-2024 00:10,Watch,Apparel,South,9,88980
04-06-2024 12:22,Watch,Apparel,North,7,70961
04-08-2024 08:50,Watch,Apparel,North,7,87486
07-02-2024 13:33,Watch,Apparel,West,5,67035
20-07-2024 23:31,Shoes,Apparel,North,12,31887
04-10-2024 02:34,Shoes,Apparel,West,1,2874
07-11-2024 10:12,Shoes,Apparel,East,2,4479
28-11-2024 03:46,Laptop,Apparel,North,3,121058
27-09-2024 01:21,Watch,Apparel,South,2,22495
14-04-2024 17:13,Watch,Electronics,South,4,50411
14-08-2024 20:55,Shoes,Apparel,West,15,34071
06-06-2024 21:57,Laptop,Apparel,West,5,251190
29-01-2024 10:45,Laptop,Apparel,North,4,157285
03-10-2024 11:08,Phone,Apparel,North,11,264932
23-03-2024 19:19,Shoes,Electronics,West,6,12972
17-01-2024 09:54,Watch,Apparel,South,1,13323
06-03-2024 10:55,Laptop,Apparel,North,1,50704
02-07-2024 23:36,Phone,Apparel,South,15,481958
24-03-2024 05:35,Laptop,Apparel,South,1,41874
09-09-2024 02:20,Watch,Apparel,East,5,61520
16-06-2024 15:50,Phone,Apparel,South,15,364124
05-10-2024 00:04,Shoes,Apparel,West,6,15851
13-12-2024 02:28,Shoes,Apparel,South,17,34229
09-01-2024 05:40,Phone,Apparel,South,19,589324
15-12-2024 11:36,Watch,Apparel,South,6,70980
09-03-2024 03:46,Phone,Apparel,West,5,171364
15-06-2024 04:52,Watch,Apparel,East,4,45682
02-09-2024 08:21,Laptop,Apparel,East,2,94488
26-08-2024 02:06,Shoes,Apparel,East,2,5410
12-08-2024 14:26,Laptop,Apparel,West,3,127715
05-09-2024 22:14,Phone,Apparel,North,18,576391
08-05-2024 14:29,Watch,Apparel,East,5,65817
17-02-2024 07:04,Shoes,Apparel,South,9,26106
19-03-2024 22:07,Laptop,Apparel,South,5,238411
02-03-2024 18:10,Watch,Apparel,South,4,45654
15-01-2024 13:17,Watch,Apparel,East,9,98657
04-12-2024 13:51,Laptop,Apparel,East,1,47536
25-02-2024 03:29,Shoes,Apparel,West,19,51058
28-08-2024 01:53,Watch,Apparel,West,1,13283
26-11-2024 10:02,Shoes,Apparel,East,13,33559
01-03-2024 04:56,Phone,Apparel,North,7,170546
22-09-2024 23:13,Shoes,Apparel,North,11,26379
10-02-2024 10:12,Laptop,Apparel,South,5,244632
19-06-2024 23:30,Watch,Apparel,South,1,9793
26-10-2024 09:19,Shoes,Apparel,West,2,4517
14-06-2024 21:19,Phone,Apparel,North,18,472828
13-12-2024 12:12,Shoes,Apparel,West,2,4598
11-01-2024 01:04,Phone,Apparel,West,1,30367
22-02-2024 16:20,Shoes,Apparel,North,13,27691
05-09-2024 07:15,Shoes,Apparel,East,6,14275
07-06-2024 08:15,Phone,Electronics,East,7,201574
20-03-2024 03:33,Phone,Apparel,North,18,546896
23-08-2024 23:10,Shoes,Electronics,South,18,48586
14-12-2024 03:08,Phone,Apparel,North,6,156474
18-12-2024 20:26,Shoes,Apparel,West,2,4365
19-08-2024 04:39,Shoes,Apparel,North,18,46561
03-06-2024 14:27,Phone,Apparel,South,6,149654
10-08-2024 16:20,Shoes,Electronics,West,12,25194
10-01-2024 20:43,Laptop,Apparel,North,1,51628
09-02-2024 16:38,Watch,Apparel,North,5,58353
27-10-2024 13:00,Laptop,Apparel,South,4,195592
22-03-2024 19:12,Shoes,Apparel,North,16,37303
15-08-2024 06:05,Shoes,Apparel,West,15,40154
19-04-2024 08:13,Shoes,Apparel,North,18,41596
13-07-2024 17:04,Watch,Apparel,West,7,89839
07-02-2024 07:49,Shoes,Apparel,West,7,16413
29-10-2024 12:36,Shoes,Apparel,West,16,35956
18-01-2024 11:16,Shoes,Apparel,West,11,22134
07-05-2024 03:56,Phone,Apparel,South,16,498774
13-03-2024 05:42,Watch,Apparel,West,7,89651
28-09-2024 12:20,Phone,Apparel,South,3,89401
26-08-2024 21:59,Phone,Apparel,North,12,341475
12-09-2024 13:29,Phone,Electronics,South,18,615672
01-05-2024 10:18,Laptop,Apparel,South,1,36931
25-09-2024 20:42,Shoes,Apparel,North,17,44712
21-03-2024 15:50,Shoes,Electronics,South,17,45560
20-12-2024 14:26,Laptop,Apparel,South,4,164711
17-01-2024 18:59,Shoes,Apparel,West,11,30641
22-09-2024 02:39,Watch,Apparel,North,8,104876
24-10-2024 10:53,Shoes,Apparel,South,13,38497
02-10-2024 05:06,Watch,Apparel,West,3,29847
03-08-2024 18:17,Laptop,Apparel,North,4,170814
05-05-2024 19:11,Laptop,Apparel,South,1,53273
30-06-2024 07:16,Watch,Apparel,South,6,73554
05-07-2024 11:51,Phone,Apparel,North,11,300761
22-03-2024 22:46,Shoes,Electronics,West,17,38879
14-10-2024 04:02,Watch,Apparel,North,9,91359
11-12-2024 16:08,Phone,Apparel,East,16,402722
11-03-2024 16:19,Watch,Apparel,West,8,110006
29-02-2024 21:49,Shoes,Apparel,South,1,2371
02-07-2024 11:03,Laptop,Apparel,South,4,185344
18-03-2024 07:15,Watch,Apparel,West,1,14023
25-11-2024 14:56,Watch,Apparel,South,4,53585
09-10-2024 07:33,Shoes,Apparel,West,12,29138
24-10-2024 06:19,Phone,Electronics,South,17,465238
14-08-2024 19:34,Shoes,Apparel,South,3,7027
23-05-2024 04:08,Shoes,Apparel,North,10,29871
20-09-2024 15:19,Shoes,Apparel,South,14,37322
04-09-2024 15:55,Watch,Apparel,West,3,38644
14-06-2024 01:05,Phone,Apparel,West,16,391873
25-10-2024 15:15,Watch,Electronics,South,9,97976
